Date,State,Daily Confirmed Cases,Daily Recovered Cases,Daily Death Cases,Cumulative Confirmed cases,Cumulative recovered Cases,Cumulative Death Cases
03-09-20,Adamawa,0,0,0,228,180,15
04-09-20,Adamawa,0,0,0,228,180,15
05-09-20,Adamawa,0,0,0,228,180,15
06-09-20,Adamawa,0,0,0,228,180,15
07-09-20,Adamawa,0,0,0,228,180,15
08-09-20,Adamawa,0,0,0,228,180,15
09-09-20,Adamawa,2,0,0,230,180,15
10-09-20,Adamawa,0,0,0,230,180,15
11-09-20,Adamawa,0,0,0,230,180,15
12-09-20,Adamawa,0,0,0,230,180,15
13-09-20,Adamawa,0,0,0,230,180,15
14-09-20,Adamawa,0,16,0,230,196,15
15-09-20,Adamawa,0,0,0,230,196,15
16-09-20,Adamawa,0,0,0,230,196,15
17-09-20,Adamawa,0,0,0,230,196,15
18-09-20,Adamawa,0,0,0,230,196,15
19-09-20,Adamawa,0,0,1,230,196,15
20-09-20,Adamawa,4,2,0,234,198,16
21-09-20,Adamawa,0,0,0,234,198,16
22-09-20,Adamawa,0,0,0,234,198,16
23-09-20,Adamawa,0,0,0,234,198,16
24-09-20,Adamawa,0,0,0,234,198,16
25-09-20,Adamawa,0,0,0,234,198,16
26-09-20,Adamawa,0,0,0,234,198,16
27-09-20,Adamawa,0,0,1,234,198,16
28-09-20,Adamawa,6,0,0,240,198,17
29-09-20,Adamawa,0,0,0,240,198,17
30-09-20,Adamawa,8,10,0,248,208,17
01-10-20,Adamawa,0,0,0,248,208,17
02-10-20,Adamawa,0,0,0,248,208,17
03-10-20,Adamawa,0,0,0,248,208,17
04-10-20,Adamawa,0,0,0,248,208,17
05-10-20,Adamawa,0,0,0,248,208,17
06-10-20,Adamawa,0,0,0,248,208,17
07-10-20,Adamawa,0,0,0,248,208,17
08-10-20,Adamawa,0,0,0,248,208,17
09-10-20,Adamawa,0,0,0,248,208,17
10-10-20,Adamawa,0,0,0,248,208,17
11-10-20,Adamawa,0,0,0,248,208,17
12-10-20,Adamawa,0,0,0,248,208,17
13-10-20,Adamawa,0,0,0,248,208,17
14-10-20,Adamawa,0,0,0,248,208,17
15-10-20,Adamawa,0,0,2,248,208,17
16-10-20,Adamawa,0,21,0,248,229,19
17-10-20,Adamawa,0,0,0,248,229,19
18-10-20,Adamawa,0,0,0,248,229,19
19-10-20,Adamawa,0,0,0,248,229,19
20-10-20,Adamawa,0,0,0,248,229,19
21-10-20,Adamawa,4,0,0,252,229,19
22-10-20,Adamawa,5,0,0,257,229,19
23-10-20,Adamawa,0,0,0,257,229,19
24-10-20,Adamawa,0,0,0,257,229,19
25-10-20,Adamawa,0,0,0,257,229,19
26-10-20,Adamawa,0,0,0,257,229,19
27-10-20,Adamawa,0,0,0,257,229,19
28-10-20,Adamawa,0,0,0,257,229,19
29-10-20,Adamawa,0,0,0,257,229,19
30-10-20,Adamawa,0,9,0,257,238,19
31-10-20,Adamawa,0,0,0,257,238,19
01-11-20,Adamawa,0,0,0,257,238,19
02-11-20,Adamawa,0,0,0,257,238,19
03-11-20,Adamawa,0,0,0,257,238,19
04-11-20,Adamawa,0,0,0,257,238,19
05-11-20,Adamawa,0,0,0,257,238,19
06-11-20,Adamawa,4,0,0,261,238,19
07-11-20,Adamawa,0,0,0,261,238,19
08-11-20,Adamawa,0,0,0,261,238,19
09-11-20,Adamawa,0,0,0,261,238,19
10-11-20,Adamawa,0,0,0,261,238,19
11-11-20,Adamawa,0,0,0,261,238,19
12-11-20,Adamawa,0,0,0,261,238,19
13-11-20,Adamawa,0,0,0,261,238,19
14-11-20,Adamawa,0,0,0,261,238,19
15-11-20,Adamawa,0,0,0,261,238,19
16-11-20,Adamawa,0,0,0,261,238,19
17-11-20,Adamawa,0,0,0,261,238,19
18-11-20,Adamawa,0,0,0,261,238,19
19-11-20,Adamawa,0,0,0,261,238,19
20-11-20,Adamawa,0,0,0,261,238,19
21-11-20,Adamawa,0,0,0,261,238,19
22-11-20,Adamawa,0,0,0,261,238,19
23-11-20,Adamawa,0,0,0,261,238,19
24-11-20,Adamawa,0,0,0,261,238,19
25-11-20,Adamawa,0,0,0,261,238,19
26-11-20,Adamawa,0,0,0,261,238,19
27-11-20,Adamawa,0,0,0,261,238,19
28-11-20,Adamawa,0,0,0,261,238,19
29-11-20,Adamawa,0,0,0,261,238,19
30-11-20,Adamawa,0,0,0,261,238,19
01-12-20,Adamawa,0,0,0,261,238,19
02-12-20,Adamawa,0,0,0,261,238,19
03-12-20,Adamawa,0,0,0,261,238,19
04-12-20,Adamawa,0,0,0,261,238,19
05-12-20,Adamawa,0,0,0,261,238,19
06-12-20,Adamawa,0,0,0,261,238,19
07-12-20,Adamawa,0,0,0,261,238,19
08-12-20,Adamawa,0,0,0,261,238,19
09-12-20,Adamawa,0,0,0,261,238,19
10-12-20,Adamawa,26,0,0,287,238,19
11-12-20,Adamawa,17,0,0,304,238,19
12-12-20,Adamawa,25,0,0,329,238,19
13-12-20,Adamawa,0,0,0,329,238,19
14-12-20,Adamawa,0,0,1,329,238,19
15-12-20,Adamawa,0,0,0,329,238,20
16-12-20,Adamawa,0,0,0,329,238,20
17-12-20,Adamawa,0,0,0,329,238,20
18-12-20,Adamawa,0,0,1,329,238,20
19-12-20,Adamawa,26,0,0,355,238,21
20-12-20,Adamawa,0,0,0,355,238,21
21-12-20,Adamawa,0,0,0,355,238,21
22-12-20,Adamawa,0,0,0,355,238,21
23-12-20,Adamawa,0,0,0,355,238,21
24-12-20,Adamawa,0,0,0,355,238,21
25-12-20,Adamawa,0,0,0,355,238,21
26-12-20,Adamawa,0,0,0,355,238,21
27-12-20,Adamawa,0,0,0,355,238,21
28-12-20,Adamawa,36,0,0,391,238,21
29-12-20,Adamawa,0,0,0,391,238,21
30-12-20,Adamawa,0,0,0,391,238,21
31-12-20,Adamawa,0,0,0,391,238,21
01-01-21,Adamawa,0,0,0,391,238,21
02-01-21,Adamawa,0,0,4,391,238,21
03-01-21,Adamawa,33,0,0,424,238,25
04-01-21,Adamawa,0,0,0,424,238,25
05-01-21,Adamawa,0,0,0,424,238,25
06-01-21,Adamawa,0,0,0,424,238,25
07-01-21,Adamawa,47,0,0,471,238,25
08-01-21,Adamawa,0,0,0,471,238,25
09-01-21,Adamawa,0,0,1,471,238,25
10-01-21,Adamawa,26,0,0,497,238,26
11-01-21,Adamawa,0,0,0,497,238,26
12-01-21,Adamawa,0,0,0,497,238,26
13-01-21,Adamawa,0,0,0,497,238,26
14-01-21,Adamawa,43,0,0,540,238,26
15-01-21,Adamawa,43,0,0,540,238,26
16-01-21,Adamawa,43,0,0,540,238,26
17-01-21,Adamawa,43,0,0,540,238,26
18-01-21,Adamawa,43,0,0,573,238,26
19-01-21,Adamawa,0,0,0,573,238,26
20-01-21,Adamawa,0,0,0,573,238,26
21-01-21,Adamawa,35,0,0,608,238,26
22-01-21,Adamawa,0,0,0,608,238,26
23-01-21,Adamawa,0,0,0,608,238,26
24-01-21,Adamawa,0,0,0,608,238,26
25-01-21,Adamawa,0,0,0,608,238,26
26-01-21,Adamawa,0,0,2,608,238,26
27-01-21,Adamawa,23,2,0,631,240,28
28-01-21,Adamawa,0,0,0,631,240,28
29-01-21,Adamawa,0,0,0,631,240,28
30-01-21,Adamawa,0,0,0,631,240,28
31-01-21,Adamawa,0,0,0,631,240,28
01-02-21,Adamawa,0,0,0,631,240,28
02-02-21,Adamawa,0,0,0,631,240,28
03-02-21,Adamawa,0,0,0,631,240,28
04-02-21,Adamawa,42,0,0,673,240,28
05-02-21,Adamawa,0,0,0,673,240,28
06-02-21,Adamawa,0,0,0,673,240,28
07-02-21,Adamawa,0,0,0,673,240,28
08-02-21,Adamawa,52,22,0,725,262,28
09-02-21,Adamawa,0,0,0,725,262,28
10-02-21,Adamawa,0,0,0,725,262,28
11-02-21,Adamawa,0,0,0,725,262,28
12-02-21,Adamawa,0,0,0,725,262,28
13-02-21,Adamawa,0,0,0,725,262,28
14-02-21,Adamawa,0,0,0,725,262,28
15-02-21,Adamawa,0,0,0,725,262,28
16-02-21,Adamawa,0,0,0,725,262,28
17-02-21,Adamawa,0,0,0,725,262,28
18-02-21,Adamawa,0,0,0,725,262,28
19-02-21,Adamawa,0,0,0,725,262,28
20-02-21,Adamawa,0,0,0,725,262,28
21-02-21,Adamawa,37,2,0,762,264,28
22-02-21,Adamawa,0,0,0,762,264,28
23-02-21,Adamawa,0,0,0,762,264,28
24-02-21,Adamawa,0,0,0,762,264,28
25-02-21,Adamawa,0,0,0,762,264,28
26-02-21,Adamawa,0,0,0,762,264,28
27-02-21,Adamawa,0,0,0,762,264,28
28-02-21,Adamawa,0,0,0,762,264,28
01-03-21,Adamawa,0,0,0,762,264,28
02-03-21,Adamawa,0,0,0,762,264,28
03-03-21,Adamawa,0,0,3,762,264,28
04-03-21,Adamawa,180,6,0,942,270,31
05-03-21,Adamawa,0,0,0,942,270,31
06-03-21,Adamawa,0,0,0,942,270,31
07-03-21,Adamawa,0,0,0,942,270,31
08-03-21,Adamawa,0,0,0,942,270,31
09-03-21,Adamawa,0,0,0,942,270,31
10-03-21,Adamawa,0,0,0,942,270,31
11-03-21,Adamawa,0,0,0,942,270,31
12-03-21,Adamawa,0,0,0,942,270,31
13-03-21,Adamawa,0,0,0,942,270,31
14-03-21,Adamawa,0,0,0,942,270,31
15-03-21,Adamawa,0,0,0,942,270,31
16-03-21,Adamawa,0,0,0,942,270,31
17-03-21,Adamawa,0,0,0,942,270,31
18-03-21,Adamawa,0,0,0,942,270,31
19-03-21,Adamawa,0,0,0,942,270,31
20-03-21,Adamawa,0,0,0,942,270,31
21-03-21,Adamawa,0,0,0,942,270,31
22-03-21,Adamawa,0,0,1,942,270,31
23-03-21,Adamawa,109,4,0,1051,274,32
24-03-21,Adamawa,0,0,0,1051,274,32
25-03-21,Adamawa,0,0,0,1051,274,32
26-03-21,Adamawa,0,0,0,1051,274,32
27-03-21,Adamawa,0,0,0,1051,274,32
28-03-21,Adamawa,0,0,0,1051,274,32
29-03-21,Adamawa,0,0,0,1051,274,32
30-03-21,Adamawa,0,0,0,1051,274,32
31-03-21,Adamawa,0,0,0,1051,274,32
01-04-21,Adamawa,0,0,0,1051,274,32
02-04-21,Adamawa,0,0,0,1051,274,32
03-04-21,Adamawa,0,0,0,1051,274,32
04-04-21,Adamawa,0,0,0,1051,274,32
05-04-21,Adamawa,0,0,0,1051,274,32
06-04-21,Adamawa,0,0,0,1051,274,32
07-04-21,Adamawa,0,0,0,1051,274,32
08-04-21,Adamawa,0,0,0,1051,274,32
09-04-21,Adamawa,0,0,0,1051,274,32
10-04-21,Adamawa,0,0,0,1051,274,32
23-02-20,Akwa Ibom,0,0,0,0,0,0
24-02-20,Akwa Ibom,0,0,0,0,0,0
25-02-20,Akwa Ibom,0,0,0,0,0,0
26-02-20,Akwa Ibom,0,0,0,0,0,0
27-02-20,Akwa Ibom,0,0,0,0,0,0
28-02-20,Akwa Ibom,0,0,0,0,0,0
29-02-20,Akwa Ibom,0,0,0,0,0,0
01-03-20,Akwa Ibom,0,0,0,0,0,0
02-03-20,Akwa Ibom,0,0,0,0,0,0
03-03-20,Akwa Ibom,0,0,0,0,0,0
04-03-20,Akwa Ibom,0,0,0,0,0,0
05-03-20,Akwa Ibom,0,0,0,0,0,0
06-03-20,Akwa Ibom,0,0,0,0,0,0
07-03-20,Akwa Ibom,0,0,0,0,0,0
08-03-20,Akwa Ibom,0,0,0,0,0,0
09-03-20,Akwa Ibom,0,0,0,0,0,0
10-03-20,Akwa Ibom,0,0,0,0,0,0
11-03-20,Akwa Ibom,0,0,0,0,0,0
12-03-20,Akwa Ibom,0,0,0,0,0,0
13-03-20,Akwa Ibom,0,0,0,0,0,0
14-03-20,Akwa Ibom,0,0,0,0,0,0
15-03-20,Akwa Ibom,0,0,0,0,0,0
16-03-20,Akwa Ibom,0,0,0,0,0,0
17-03-20,Akwa Ibom,0,0,0,0,0,0
18-03-20,Akwa Ibom,0,0,0,0,0,0
19-03-20,Akwa Ibom,0,0,0,0,0,0
20-03-20,Akwa Ibom,0,0,0,0,0,0
21-03-20,Akwa Ibom,0,0,0,0,0,0
22-03-20,Akwa Ibom,0,0,0,0,0,0
23-03-20,Akwa Ibom,0,0,0,0,0,0
24-03-20,Akwa Ibom,0,0,0,0,0,0
25-03-20,Akwa Ibom,0,0,0,0,0,0
26-03-20,Akwa Ibom,0,0,0,0,0,0
27-03-20,Akwa Ibom,0,0,0,0,0,0
28-03-20,Akwa Ibom,0,0,0,0,0,0
29-03-20,Akwa Ibom,0,0,0,0,0,0
30-03-20,Akwa Ibom,0,0,0,0,0,0
31-03-20,Akwa Ibom,0,0,0,0,0,0
01-04-20,Akwa Ibom,5,0,0,5,0,0
02-04-20,Akwa Ibom,0,0,0,5,0,0
03-04-20,Akwa Ibom,0,0,0,5,0,0
04-04-20,Akwa Ibom,0,0,0,5,0,0
05-04-20,Akwa Ibom,0,0,0,5,0,0
06-04-20,Akwa Ibom,0,0,0,5,0,0
07-04-20,Akwa Ibom,0,0,0,5,0,0
08-04-20,Akwa Ibom,0,0,0,5,0,0
09-04-20,Akwa Ibom,0,0,0,5,0,0
10-04-20,Akwa Ibom,0,0,0,5,0,0
11-04-20,Akwa Ibom,0,0,0,5,0,0
12-04-20,Akwa Ibom,0,0,0,5,0,0
13-04-20,Akwa Ibom,0,0,0,5,0,0
14-04-20,Akwa Ibom,1,0,0,6,0,0
15-04-20,Akwa Ibom,0,0,0,6,0,0
16-04-20,Akwa Ibom,0,3,0,6,3,0
17-04-20,Akwa Ibom,0,0,1,6,3,0
18-04-20,Akwa Ibom,0,0,0,6,3,0
19-04-20,Akwa Ibom,3,0,0,9,3,1
20-04-20,Akwa Ibom,0,0,0,9,3,1
21-04-20,Akwa Ibom,0,0,0,9,3,1
22-04-20,Akwa Ibom,0,0,0,9,3,1
23-04-20,Akwa Ibom,2,0,0,11,3,1
24-04-20,Akwa Ibom,0,0,0,11,3,1
25-04-20,Akwa Ibom,0,3,0,11,6,1
26-04-20,Akwa Ibom,1,3,0,12,9,1
27-04-20,Akwa Ibom,0,0,0,12,9,1
28-04-20,Akwa Ibom,0,0,1,12,9,1
29-04-20,Akwa Ibom,0,0,0,12,9,1
30-04-20,Akwa Ibom,4,1,0,16,10,2
01-05-20,Akwa Ibom,0,0,0,16,10,2
02-05-20,Akwa Ibom,0,0,0,16,10,2
03-05-20,Akwa Ibom,0,0,0,16,10,2
04-05-20,Akwa Ibom,0,0,0,16,10,2
05-05-20,Akwa Ibom,0,0,0,16,10,2
06-05-20,Akwa Ibom,0,0,0,16,10,2
07-05-20,Akwa Ibom,1,0,0,17,10,2
08-05-20,Akwa Ibom,0,0,0,17,10,2
09-05-20,Akwa Ibom,0,0,0,17,10,2
10-05-20,Akwa Ibom,0,0,0,17,10,2
11-05-20,Akwa Ibom,0,0,0,17,10,2
12-05-20,Akwa Ibom,0,0,0,17,10,2
13-05-20,Akwa Ibom,0,2,0,17,12,2
14-05-20,Akwa Ibom,0,0,0,17,12,2
15-05-20,Akwa Ibom,1,0,0,16,12,2
16-05-20,Akwa Ibom,0,0,0,16,12,2
17-05-20,Akwa Ibom,2,0,0,18,12,2
18-05-20,Akwa Ibom,0,0,0,18,12,2
19-05-20,Akwa Ibom,0,0,0,18,12,2
20-05-20,Akwa Ibom,0,0,0,18,12,2
21-05-20,Akwa Ibom,0,0,0,18,12,2
22-05-20,Akwa Ibom,3,0,0,21,12,2
23-05-20,Akwa Ibom,0,1,0,21,13,2
24-05-20,Akwa Ibom,3,0,0,24,13,2
25-05-20,Akwa Ibom,0,0,0,24,13,2
26-05-20,Akwa Ibom,0,0,0,24,13,2
27-05-20,Akwa Ibom,11,1,0,35,14,2
28-05-20,Akwa Ibom,10,0,0,45,14,2
29-05-20,Akwa Ibom,0,0,0,45,14,2
30-05-20,Akwa Ibom,0,0,0,45,14,2
31-05-20,Akwa Ibom,0,0,0,45,14,2
01-06-20,Akwa Ibom,0,0,0,45,14,2
02-06-20,Akwa Ibom,0,0,0,45,14,2
03-06-20,Akwa Ibom,0,0,0,45,14,2
04-06-20,Akwa Ibom,0,0,0,45,14,2
05-06-20,Akwa Ibom,0,0,0,45,14,2
06-06-20,Akwa Ibom,0,0,0,45,14,2
07-06-20,Akwa Ibom,0,0,0,45,14,2
08-06-20,Akwa Ibom,0,0,0,45,14,2
09-06-20,Akwa Ibom,0,0,0,45,14,2
10-06-20,Akwa Ibom,0,0,0,45,14,2
11-06-20,Akwa Ibom,0,0,0,45,14,2
12-06-20,Akwa Ibom,0,0,0,45,14,2
13-06-20,Akwa Ibom,3,3,0,48,17,2
14-06-20,Akwa Ibom,0,0,0,48,17,2
15-06-20,Akwa Ibom,0,0,0,48,17,2
16-06-20,Akwa Ibom,0,0,0,48,17,2
17-06-20,Akwa Ibom,0,0,0,48,17,2
18-06-20,Akwa Ibom,0,23,0,48,40,2
19-06-20,Akwa Ibom,17,0,0,65,40,2
20-06-20,Akwa Ibom,0,0,0,65,40,2
21-06-20,Akwa Ibom,0,3,0,65,43,2
22-06-20,Akwa Ibom,0,0,0,65,43,2
23-06-20,Akwa Ibom,0,0,0,65,43,2
24-06-20,Akwa Ibom,18,0,0,83,43,2
25-06-20,Akwa Ibom,0,0,0,83,43,2
26-06-20,Akwa Ibom,0,0,0,83,43,2
27-06-20,Akwa Ibom,0,0,0,83,43,2
28-06-20,Akwa Ibom,3,11,0,86,54,2
29-06-20,Akwa Ibom,0,0,0,86,54,2
30-06-20,Akwa Ibom,0,0,0,86,54,2
01-07-20,Akwa Ibom,0,0,0,86,54,2
02-07-20,Akwa Ibom,18,0,0,104,54,2
03-07-20,Akwa Ibom,0,0,1,104,54,2
04-07-20,Akwa Ibom,0,0,0,104,54,2
05-07-20,Akwa Ibom,8,17,0,112,71,3
06-07-20,Akwa Ibom,0,0,0,112,71,3
07-07-20,Akwa Ibom,0,0,0,112,71,3
08-07-20,Akwa Ibom,0,0,0,112,71,3
09-07-20,Akwa Ibom,22,0,0,134,71,3
10-07-20,Akwa Ibom,0,0,0,134,71,3
11-07-20,Akwa Ibom,0,0,0,134,71,3
12-07-20,Akwa Ibom,11,0,0,145,71,3
13-07-20,Akwa Ibom,0,12,0,145,83,3
14-07-20,Akwa Ibom,0,0,0,145,83,3
15-07-20,Akwa Ibom,0,0,0,145,83,3
16-07-20,Akwa Ibom,17,29,0,162,112,3
17-07-20,Akwa Ibom,0,9,0,162,121,3
18-07-20,Akwa Ibom,0,0,0,162,121,3
19-07-20,Akwa Ibom,14,0,0,176,121,3
20-07-20,Akwa Ibom,0,0,0,176,121,3
21-07-20,Akwa Ibom,0,0,2,176,121,3
22-07-20,Akwa Ibom,0,0,2,176,121,3
23-07-20,Akwa Ibom,20,0,0,196,121,5
24-07-20,Akwa Ibom,12,0,0,208,121,7
25-07-20,Akwa Ibom,0,0,0,208,121,7
26-07-20,Akwa Ibom,13,0,0,221,121,7
27-07-20,Akwa Ibom,0,0,0,221,121,7
28-07-20,Akwa Ibom,0,0,0,221,121,7
29-07-20,Akwa Ibom,0,0,0,221,121,7
30-07-20,Akwa Ibom,0,0,0,221,121,7
31-07-20,Akwa Ibom,0,0,0,221,121,7
01-08-20,Akwa Ibom,0,29,0,221,150,7
02-08-20,Akwa Ibom,0,0,0,221,150,7
03-08-20,Akwa Ibom,0,0,0,221,150,7
04-08-20,Akwa Ibom,0,0,1,221,150,7
05-08-20,Akwa Ibom,0,0,0,221,150,7
06-08-20,Akwa Ibom,13,21,0,234,171,8
07-08-20,Akwa Ibom,0,0,0,234,171,8
08-08-20,Akwa Ibom,1,26,0,235,197,8
09-08-20,Akwa Ibom,0,0,0,235,197,8
10-08-20,Akwa Ibom,0,0,0,235,197,8
11-08-20,Akwa Ibom,0,0,0,235,197,8
12-08-20,Akwa Ibom,6,10,0,241,207,8
13-08-20,Akwa Ibom,0,0,0,241,207,8
14-08-20,Akwa Ibom,5,0,0,246,207,8
15-08-20,Akwa Ibom,0,0,0,246,207,8
16-08-20,Akwa Ibom,4,1,0,250,208,8
17-08-20,Akwa Ibom,0,0,0,250,208,8
18-08-20,Akwa Ibom,0,0,0,250,208,8
19-08-20,Akwa Ibom,10,0,0,260,208,8
20-08-20,Akwa Ibom,0,0,0,260,208,8
21-08-20,Akwa Ibom,11,12,0,271,220,8
22-08-20,Akwa Ibom,0,0,0,271,220,8
23-08-20,Akwa Ibom,0,0,0,271,220,8
24-08-20,Akwa Ibom,0,0,0,271,220,8
25-08-20,Akwa Ibom,0,0,0,271,220,8
26-08-20,Akwa Ibom,0,0,0,271,220,8
27-08-20,Akwa Ibom,7,9,0,278,229,8
28-08-20,Akwa Ibom,0,0,0,278,229,8
29-08-20,Akwa Ibom,0,0,0,278,229,8
30-08-20,Akwa Ibom,0,0,0,278,229,8
31-08-20,Akwa Ibom,0,3,0,278,232,8
01-09-20,Akwa Ibom,0,0,0,278,232,8
02-09-20,Akwa Ibom,2,6,0,280,238,8
03-09-20,Akwa Ibom,0,0,0,280,238,8
04-09-20,Akwa Ibom,0,0,0,280,238,8
05-09-20,Akwa Ibom,0,0,0,280,238,8
06-09-20,Akwa Ibom,0,0,0,280,238,8
07-09-20,Akwa Ibom,2,4,0,282,242,8
08-09-20,Akwa Ibom,1,5,0,283,247,8
09-09-20,Akwa Ibom,0,0,0,283,247,8
10-09-20,Akwa Ibom,0,0,0,283,247,8
11-09-20,Akwa Ibom,0,0,0,283,247,8
12-09-20,Akwa Ibom,0,0,0,283,247,8
13-09-20,Akwa Ibom,3,4,0,286,251,8
14-09-20,Akwa Ibom,0,0,0,286,251,8
15-09-20,Akwa Ibom,0,0,0,286,251,8
16-09-20,Akwa Ibom,0,0,0,286,251,8
17-09-20,Akwa Ibom,2,13,0,288,264,8
18-09-20,Akwa Ibom,0,0,0,288,264,8
19-09-20,Akwa Ibom,0,4,0,288,268,8
20-09-20,Akwa Ibom,0,0,0,288,268,8
21-09-20,Akwa Ibom,0,0,0,288,268,8
22-09-20,Akwa Ibom,0,0,0,288,268,8
23-09-20,Akwa Ibom,0,4,0,288,272,8
24-09-20,Akwa Ibom,0,0,0,288,272,8
25-09-20,Akwa Ibom,0,0,0,288,272,8
26-09-20,Akwa Ibom,0,0,0,288,272,8
27-09-20,Akwa Ibom,0,0,0,288,272,8
28-09-20,Akwa Ibom,0,2,0,288,274,8
29-09-20,Akwa Ibom,0,0,0,288,274,8
30-09-20,Akwa Ibom,0,0,0,288,274,8
01-10-20,Akwa Ibom,5,4,0,293,278,8
02-10-20,Akwa Ibom,0,0,0,293,278,8
03-10-20,Akwa Ibom,0,0,0,293,278,8
04-10-20,Akwa Ibom,0,0,0,293,278,8
05-10-20,Akwa Ibom,0,0,0,293,278,8
06-10-20,Akwa Ibom,1,0,0,294,278,8
07-10-20,Akwa Ibom,0,0,0,294,278,8
08-10-20,Akwa Ibom,0,0,0,294,278,8
09-10-20,Akwa Ibom,1,0,0,295,278,8
10-10-20,Akwa Ibom,0,0,0,295,278,8
11-10-20,Akwa Ibom,0,0,0,295,278,8
12-10-20,Akwa Ibom,0,0,0,295,278,8
13-10-20,Akwa Ibom,0,0,0,295,278,8
14-10-20,Akwa Ibom,0,6,0,295,284,8
15-10-20,Akwa Ibom,0,0,0,295,284,8
16-10-20,Akwa Ibom,0,0,0,295,284,8
17-10-20,Akwa Ibom,0,0,0,295,284,8
18-10-20,Akwa Ibom,0,0,0,295,284,8
19-10-20,Akwa Ibom,0,0,0,295,284,8
20-10-20,Akwa Ibom,0,0,0,295,284,8
21-10-20,Akwa Ibom,0,0,0,295,284,8
22-10-20,Akwa Ibom,0,0,0,295,284,8
23-10-20,Akwa Ibom,0,0,0,295,284,8
24-10-20,Akwa Ibom,0,0,0,295,284,8
25-10-20,Akwa Ibom,0,0,0,295,284,8
26-10-20,Akwa Ibom,0,0,0,295,284,8
27-10-20,Akwa Ibom,0,3,0,295,287,8
28-10-20,Akwa Ibom,0,0,0,295,287,8
29-10-20,Akwa Ibom,0,0,0,295,287,8
30-10-20,Akwa Ibom,0,0,0,295,287,8
31-10-20,Akwa Ibom,0,0,0,295,287,8
01-11-20,Akwa Ibom,0,0,0,295,287,8
02-11-20,Akwa Ibom,0,0,0,295,287,8
03-11-20,Akwa Ibom,0,0,0,295,287,8
04-11-20,Akwa Ibom,0,0,1,295,287,8
05-11-20,Akwa Ibom,0,0,0,295,287,8
06-11-20,Akwa Ibom,24,2,0,319,289,9
07-11-20,Akwa Ibom,0,0,0,319,289,9
08-11-20,Akwa Ibom,0,0,0,319,289,9
09-11-20,Akwa Ibom,0,0,0,319,289,9
10-11-20,Akwa Ibom,0,0,0,319,289,9
11-11-20,Akwa Ibom,0,0,0,319,289,9
12-11-20,Akwa Ibom,0,0,0,319,289,9
13-11-20,Akwa Ibom,0,0,0,319,289,9
14-11-20,Akwa Ibom,0,0,0,319,289,9
15-11-20,Akwa Ibom,0,0,0,319,289,9
16-11-20,Akwa Ibom,0,0,0,319,289,9
17-11-20,Akwa Ibom,0,0,0,319,289,9
18-11-20,Akwa Ibom,0,0,0,319,289,9
19-11-20,Akwa Ibom,0,0,0,319,289,9
20-11-20,Akwa Ibom,0,0,0,319,289,9
21-11-20,Akwa Ibom,0,0,0,319,289,9
22-11-20,Akwa Ibom,0,0,0,319,289,9
23-11-20,Akwa Ibom,0,0,0,319,289,9
24-11-20,Akwa Ibom,0,0,0,319,289,9
25-11-20,Akwa Ibom,20,22,0,339,311,9
26-11-20,Akwa Ibom,0,0,0,339,311,9
27-11-20,Akwa Ibom,0,0,0,339,311,9
28-11-20,Akwa Ibom,0,0,0,339,311,9
29-11-20,Akwa Ibom,0,0,0,339,311,9
30-11-20,Akwa Ibom,0,0,0,339,311,9
01-12-20,Akwa Ibom,0,0,0,339,311,9
02-12-20,Akwa Ibom,0,0,0,339,311,9
03-12-20,Akwa Ibom,1,9,0,340,320,9
04-12-20,Akwa Ibom,8,1,0,348,321,9
05-12-20,Akwa Ibom,0,0,0,348,321,9
06-12-20,Akwa Ibom,10,0,0,358,321,9
07-12-20,Akwa Ibom,4,3,0,362,324,9
08-12-20,Akwa Ibom,0,0,0,362,324,9
09-12-20,Akwa Ibom,0,0,0,362,324,9
10-12-20,Akwa Ibom,0,0,0,362,324,9
11-12-20,Akwa Ibom,0,3,0,362,327,9
12-12-20,Akwa Ibom,2,0,0,364,327,9
13-12-20,Akwa Ibom,0,0,0,364,327,9
14-12-20,Akwa Ibom,0,0,0,364,327,9
15-12-20,Akwa Ibom,0,0,0,364,327,9
16-12-20,Akwa Ibom,0,0,0,364,327,9
17-12-20,Akwa Ibom,2,0,0,366,327,9
18-12-20,Akwa Ibom,29,9,0,395,336,9
19-12-20,Akwa Ibom,0,0,0,395,336,9
20-12-20,Akwa Ibom,0,6,0,395,342,9
21-12-20,Akwa Ibom,7,1,0,402,343,9
22-12-20,Akwa Ibom,11,4,0,413,347,9
23-12-20,Akwa Ibom,0,0,0,413,347,9
24-12-20,Akwa Ibom,0,0,0,413,347,9
25-12-20,Akwa Ibom,16,0,0,429,347,9
26-12-20,Akwa Ibom,0,0,0,429,347,9
27-12-20,Akwa Ibom,0,0,0,429,347,9
28-12-20,Akwa Ibom,2,10,0,431,357,9
29-12-20,Akwa Ibom,3,0,0,434,357,9
30-12-20,Akwa Ibom,3,23,0,437,380,9
31-12-20,Akwa Ibom,0,0,0,437,380,9
01-01-21,Akwa Ibom,0,5,0,437,385,9
02-01-21,Akwa Ibom,0,0,0,437,385,9
03-01-21,Akwa Ibom,0,0,0,437,385,9
04-01-21,Akwa Ibom,12,4,0,449,389,9
05-01-21,Akwa Ibom,16,1,0,465,390,9
06-01-21,Akwa Ibom,0,0,0,465,390,9
